run_id	commit	node_fp	model	shape	backend	config_hash	script	load_s	max_s	seed	tps_c1	tps_c4	tps_c8	tps_c16	tps_c32	peak_gb	req_counts	validity	knobs	status	notes	data
20260615-010146-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	8667ab68	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_batched-16k_tuned.sh	634	180	42	10.54	na	na	102.85	na	67.7	c1:8/0/0;c16:74/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-004426 n2; thermal=72C/37W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-010146-chat
20260615-010820-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	8667ab68	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_batched-16k_tuned.sh	634	180	42	10.51	na	na	103.04	na	67.8	c1:8/0/0;c16:73/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-004426 n3; thermal=72C/36W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-010820-chat
20260615-012003-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	ec6fa25e	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_linear-marlin_tuned.sh	292	180	42	10.53	na	na	82.92	na	69.2	c1:8/0/0;c16:59/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-011500 n1; thermal=74C/42W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-012003-chat
20260615-012638-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	ec6fa25e	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_linear-marlin_tuned.sh	292	180	42	10.47	na	na	84.59	na	69.3	c1:8/0/0;c16:61/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-011500 n2; thermal=75C/41W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-012638-chat
20260615-013315-chat	83a8576	gb10-1988a9714b4e	RedHatAI/gemma-4-31B-it-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	ec6fa25e	runbooks/RedHatAI/gemma-4-31B-it-NVFP4/20260614_linear-marlin_tuned.sh	292	180	42	10.47	na	na	85.09	na	69.3	c1:8/0/0;c16:60/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260615-011500 n3; thermal=69C/40W	results/gb10-1988a9714b4e/RedHatAI/gemma-4-31B-it-NVFP4/data/20260615-013315-chat
20260617-165508-chat	eaa0c6c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	727fd7ca	runbooks/WeiboAI/VibeThinker-3B/baseline.sh	136	180	42	29.78	132.88	258.3	485.07	852.67	67.1	c1:22/0/0;c4:94/3/0;c8:184/7/0;c16:342/15/0;c32:596/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	baseline full-sweep; thermal=76C/37W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-165508-chat
20260617-173227-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	727fd7ca	runbooks/WeiboAI/VibeThinker-3B/baseline.sh	131	180	42	29.79	na	na	484.73	na	67.2	c1:22/0/0;c16:341/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-172950 n1; thermal=70C/36W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-173227-chat
20260617-173847-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	727fd7ca	runbooks/WeiboAI/VibeThinker-3B/baseline.sh	131	180	42	29.59	na	na	509.95	na	67.4	c1:22/0/0;c16:358/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-172950 n2; thermal=67C/35W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-173847-chat
20260617-174508-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	727fd7ca	runbooks/WeiboAI/VibeThinker-3B/baseline.sh	131	180	42	29.57	na	na	509.81	na	67.4	c1:22/0/0;c16:359/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-172950 n3; thermal=67C/36W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-174508-chat
20260617-175408-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	98f9c5f7	runbooks/WeiboAI/VibeThinker-3B/20260617_async-sched_tuned.sh	125	180	42	29.65	na	na	483.43	na	67.4	c1:22/0/0;c16:342/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-175136 n1; thermal=73C/37W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-175408-chat
20260617-180030-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	98f9c5f7	runbooks/WeiboAI/VibeThinker-3B/20260617_async-sched_tuned.sh	125	180	42	29.56	na	na	511.58	na	67.4	c1:22/0/0;c16:359/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-175136 n2; thermal=68C/35W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-180030-chat
20260617-180701-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	98f9c5f7	runbooks/WeiboAI/VibeThinker-3B/20260617_async-sched_tuned.sh	125	180	42	29.57	na	na	510.38	na	67.5	c1:22/0/0;c16:359/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-175136 n3; thermal=67C/36W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-180701-chat
20260617-181612-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	e46d5994	runbooks/WeiboAI/VibeThinker-3B/20260617_batched-32k_tuned.sh	136	180	42	29.63	na	na	480.51	na	65.8	c1:22/0/0;c16:338/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-181329 n1; thermal=73C/37W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-181612-chat
20260617-182232-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	e46d5994	runbooks/WeiboAI/VibeThinker-3B/20260617_batched-32k_tuned.sh	136	180	42	29.53	na	na	508.35	na	65.8	c1:22/0/0;c16:358/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-181329 n2; thermal=67C/36W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-182232-chat
20260617-182855-chat	141c43c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	e46d5994	runbooks/WeiboAI/VibeThinker-3B/20260617_batched-32k_tuned.sh	136	180	42	29.56	na	na	507.6	na	65.7	c1:22/0/0;c16:357/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260617-181329 n3; thermal=66C/36W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-182855-chat
20260617-171049-coder	eaa0c6c	gb10-1988a9714b4e	WeiboAI/VibeThinker-3B	coder(4096/1024)	vllm@0.23.0(img:sha256:6d8429e38e37)	727fd7ca	runbooks/WeiboAI/VibeThinker-3B/baseline.sh	136	180	42	28.61	108.98	193.92	304.42	400.26	67.1	c1:5/0/0;c4:20/3/0;c8:36/8/0;c16:55/15/0;c32:72/32/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=4096,output=1024,stall=na,ltimeout=na,gllm=0.6.0	measured	baseline full-sweep; thermal=68C/37W	results/gb10-1988a9714b4e/WeiboAI/VibeThinker-3B/data/20260617-171049-coder
20260721-165139-chat	2f6abac	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@efdadd4	04c95a57	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	17.51	na	na	na	na	111.0	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=baseline temp=0 N1/3 target-only ctx32768	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260721-165139-chat
20260721-165459-chat	06741c0	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@efdadd4	04c95a57	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	17.98	na	na	na	na	111.0	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=baseline temp=0 N2/3 target-only ctx32768	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260721-165459-chat
20260721-165817-chat	06741c0	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@efdadd4	04c95a57	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	17.96	na	na	na	na	111.0	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=baseline temp=0 N3/3 target-only ctx32768	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260721-165817-chat
20260721-170240-chat	06741c0	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@efdadd4	cdd40f7e	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	14.91	na	na	na	na	115.7	c1:10/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark temp=0 N1/3 dspark conf0.9 ctx32768	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260721-170240-chat
20260721-170556-chat	06741c0	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@efdadd4	cdd40f7e	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	14.94	na	na	na	na	115.3	c1:10/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark temp=0 N2/3 dspark conf0.9 ctx32768	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260721-170556-chat
20260721-170926-chat	06741c0	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@efdadd4	cdd40f7e	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	14.34	na	na	na	na	115.3	c1:9/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark temp=0 N3/3 dspark conf0.9 ctx32768	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260721-170926-chat
20260808-125135-chat	559c8f2	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@b030961	04c95a57	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.72	na	na	na	na	111.8	c1:13/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=engine-b030961 temp=0 N1/3 engine-update A/B vs efdadd4(17.96)	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260808-125135-chat
20260808-125450-chat	559c8f2	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@b030961	04c95a57	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.62	na	na	na	na	111.8	c1:13/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=engine-b030961 temp=0 N2/3 engine-update A/B vs efdadd4(17.96)	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260808-125450-chat
20260808-125803-chat	559c8f2	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@b030961	04c95a57	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.63	na	na	na	na	111.8	c1:13/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=engine-b030961 temp=0 N3/3 engine-update A/B vs efdadd4(17.96)	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260808-125803-chat
20260808-145317-chat	d682a3d	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@b030961	a47b0317	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.68	na	na	na	na	111.9	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=ckpt-0731 temp=0 N1/3 checkpoint A/B vs pre-0731(19.63) same engine b030961	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260808-145317-chat
20260808-145626-chat	d682a3d	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@b030961	a47b0317	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.61	na	na	na	na	111.9	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=ckpt-0731 temp=0 N2/3 checkpoint A/B vs pre-0731(19.63) same engine b030961	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260808-145626-chat
20260808-145935-chat	d682a3d	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@b030961	a47b0317	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.55	na	na	na	na	111.9	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=ckpt-0731 temp=0 N3/3 checkpoint A/B vs pre-0731(19.63) same engine b030961	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260808-145935-chat
20260808-183119-chat	fde266e	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@b030961	435cfc5c	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.44	na	na	na	na	112.7	c1:13/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=ctx65536 temp=0 single sanity run after CTX 32768->65536 (pi/agent use); config-change validation	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260808-183119-chat
20260809-192301-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	435cfc5c	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.27	na	na	na	na	110.8	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=base-targetonly-84cc882 temp=0 exp=r4base n1 round4 target-only baseline @ctx65536	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-192301-chat
20260809-192612-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	435cfc5c	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.27	na	na	na	na	110.8	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=base-targetonly-84cc882 temp=0 exp=r4base n2 round4 target-only baseline @ctx65536	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-192612-chat
20260809-192921-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	435cfc5c	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.26	na	na	na	na	110.8	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=base-targetonly-84cc882 temp=0 exp=r4base n3 round4 target-only baseline @ctx65536	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-192921-chat
20260809-193337-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	53423136	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.23	na	na	na	na	115.2	c1:14/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-default temp=0 exp=20260809-193337 n1	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-193337-chat
20260809-193648-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	53423136	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.75	na	na	na	na	115.3	c1:14/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-default temp=0 exp=20260809-193337 n2	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-193648-chat
20260809-194006-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	53423136	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.61	na	na	na	na	115.2	c1:14/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-default temp=0 exp=20260809-193337 n3	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-194006-chat
20260809-194405-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	c63445fb	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.28	na	na	na	na	115.2	c1:15/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c05 temp=0 exp=20260809-194405 n1	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-194405-chat
20260809-194721-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	c63445fb	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	21.56	na	na	na	na	116.2	c1:15/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c05 temp=0 exp=20260809-194405 n2	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-194721-chat
20260809-195038-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	c63445fb	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	21.75	na	na	na	na	115.2	c1:15/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c05 temp=0 exp=20260809-194405 n3	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-195038-chat
20260809-195435-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	5556b1a2	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.5	na	na	na	na	115.2	c1:13/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c085 temp=0 exp=20260809-195435 n1	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-195435-chat
20260809-195744-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	5556b1a2	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.74	na	na	na	na	115.2	c1:14/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c085 temp=0 exp=20260809-195435 n2	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-195744-chat
20260809-200054-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	5556b1a2	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.71	na	na	na	na	115.2	c1:14/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c085 temp=0 exp=20260809-195435 n3	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-200054-chat
20260809-200450-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	7ea7404a	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.3	na	na	na	na	115.0	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-strict temp=0 exp=20260809-200450 n1	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-200450-chat
20260809-200759-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	7ea7404a	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.31	na	na	na	na	115.0	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-strict temp=0 exp=20260809-200450 n2	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-200759-chat
20260809-201107-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	7ea7404a	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.27	na	na	na	na	115.1	c1:12/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-strict temp=0 exp=20260809-200450 n3	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-201107-chat
20260809-201601-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	3a4a9bc8	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.46	na	na	na	na	115.7	c1:15/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c03 temp=0 exp=20260809-201601 n1	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-201601-chat
20260809-201915-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	3a4a9bc8	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.55	na	na	na	na	115.7	c1:15/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c03 temp=0 exp=20260809-201601 n2	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-201915-chat
20260809-202228-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	3a4a9bc8	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.52	na	na	na	na	115.7	c1:15/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c03 temp=0 exp=20260809-201601 n3	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-202228-chat
20260809-202622-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	51d2d9ed	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	19.48	na	na	na	na	115.7	c1:14/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c00 temp=0 exp=20260809-202622 n1	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-202622-chat
20260809-202938-chat	404a981	gb10-1988a9714b4e	antirez/DeepSeek-V4-Flash	chat(512/256)	ds4@84cc882	51d2d9ed	launchers/DS4-antirez_DeepSeek-V4-Flash_q2-imatrix.sh	na	180	42	20.5	na	na	na	na	115.7	c1:14/0/0	ok	levels=1,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=dspark-c00 temp=0 exp=20260809-202622 n2	results/gb10-1988a9714b4e/antirez/DeepSeek-V4-Flash/data/20260809-202938-chat
